05:32:03,10,1180.0,338.0,room-1,day-1
05:32:04,10,1357.0,347.0,room-1,day-1
05:32:05,10,1450.0,406.0,room-1,day-1
05:32:06,10,1512.0,471.0,room-1,day-1
05:32:07,10,1516.0,480.0,room-1,day-1
05:32:08,10,1523.0,455.0,room-1,day-1
05:32:09,10,1514.0,463.0,room-1,day-1
05:32:10,10,1515.0,489.0,room-1,day-1
05:32:11,10,1515.0,500.0,room-1,day-1
05:32:12,10,1534.0,513.0,room-1,day-1
05:32:13,10,1541.0,520.0,room-1,day-1
05:32:14,10,1538.0,523.0,room-1,day-1
05:32:15,10,1548.0,524.0,room-1,day-1
05:32:16,10,1556.0,536.0,room-1,day-1
05:32:17,10,1559.0,534.0,room-1,day-1
05:32:18,10,1566.0,534.0,room-1,day-1
05:32:19,10,1560.0,533.0,room-1,day-1
05:32:20,10,1563.0,530.0,room-1,day-1
05:32:21,10,1555.0,524.0,room-1,day-1
05:32:22,10,1557.0,527.0,room-1,day-1
05:32:23,10,1557.0,528.0,room-1,day-1
05:32:24,10,1563.0,527.0,room-1,day-1
05:32:25,10,1553.0,524.0,room-1,day-1
05:32:26,10,1554.0,523.0,room-1,day-1
05:32:27,10,1562.0,524.0,room-1,day-1
05:32:28,10,1549.0,521.0,room-1,day-1
05:32:29,10,1553.0,527.0,room-1,day-1
05:32:30,10,1556.0,524.0,room-1,day-1
05:32:31,10,1558.0,528.0,room-1,day-1
05:32:32,10,1558.0,526.0,room-1,day-1
05:32:33,10,1561.0,534.0,room-1,day-1
05:32:34,10,1559.0,535.0,room-1,day-1
05:32:35,10,1565.0,539.0,room-1,day-1
05:32:36,10,1561.0,543.0,room-1,day-1
05:32:37,10,1558.0,544.0,room-1,day-1
05:32:38,10,1549.0,555.0,room-1,day-1
05:32:39,10,1570.0,544.0,room-1,day-1
05:32:39,11,378.0,608.0,room-1,day-1
05:32:40,11,379.0,608.0,room-1,day-1
05:32:40,10,1552.0,552.0,room-1,day-1
05:32:41,10,1557.0,545.0,room-1,day-1
05:32:42,10,1552.0,554.0,room-1,day-1
05:32:43,10,1556.0,544.0,room-1,day-1
05:32:44,10,1545.0,544.0,room-1,day-1
05:32:45,10,1557.0,537.0,room-1,day-1
05:32:46,10,1560.0,533.0,room-1,day-1
05:32:47,10,1568.0,535.0,room-1,day-1
05:32:48,10,1553.0,540.0,room-1,day-1
05:33:25,10,1567.0,540.0,room-1,day-1
05:33:26,10,1563.0,540.0,room-1,day-1
05:33:27,10,1546.0,545.0,room-1,day-1
05:33:28,10,1538.0,541.0,room-1,day-1
05:33:28,12,380.0,611.0,room-1,day-1
05:33:29,10,1540.0,539.0,room-1,day-1
05:33:30,10,1538.0,543.0,room-1,day-1
05:33:31,10,1543.0,533.0,room-1,day-1
05:33:32,10,1529.0,498.0,room-1,day-1
05:33:33,10,1530.0,512.0,room-1,day-1
05:33:34,10,1534.0,515.0,room-1,day-1
